,Hour,VehicleRef,RecordedAtTime,VehicleLocation.Latitude,VehicleLocation.Longitude
5680,7,NYCT_7221,2017-06-01 06:54:04,40.713415999999995,-73.958653
5681,7,NYCT_7222,2017-06-01 06:54:02,40.631233,-73.918511
5682,7,NYCT_7223,2017-06-01 06:13:01,40.746656,-73.94357099999999
5683,7,NYCT_7224,2017-06-01 06:44:01,40.693488,-73.92906500000001
5684,7,NYCT_7226,2017-06-01 06:54:06,40.644839000000005,-73.919961
5685,7,NYCT_7227,2017-06-01 06:53:58,40.695738,-73.987126
5686,7,NYCT_7228,2017-06-01 06:54:04,40.718506,-73.915347
5687,7,NYCT_7229,2017-06-01 06:54:15,40.67844,-73.910861
5688,7,NYCT_7231,2017-06-01 06:54:19,40.740981,-73.921798
5689,7,NYCT_7234,2017-06-01 06:54:12,40.697702,-73.967382
5690,7,NYCT_7235,2017-06-01 06:44:12,40.713662,-73.915428
5691,7,NYCT_7236,2017-06-01 06:54:23,40.700429,-73.954053
5692,7,NYCT_7237,2017-06-01 06:54:02,40.710336,-73.96206
5693,7,NYCT_7239,2017-06-01 06:54:07,40.663615,-73.921401
5694,7,NYCT_7240,2017-06-01 06:54:13,40.699579,-73.98294399999999
5695,7,NYCT_7243,2017-06-01 06:54:10,40.669401,-73.910669
5696,7,NYCT_7245,2017-06-01 06:54:22,40.650403999999995,-73.89167900000001
5697,7,NYCT_7251,2017-06-01 06:54:02,40.722736,-73.90163199999999
5698,7,NYCT_7252,2017-06-01 06:54:00,40.691354,-73.99063100000001
5699,7,NYCT_7253,2017-06-01 06:54:04,40.709334999999996,-73.96050100000001
5700,7,NYCT_7254,2017-06-01 06:54:20,40.679773,-73.871095
5701,7,NYCT_7255,2017-06-01 06:54:03,40.712524,-73.90050600000001
5702,7,NYCT_7256,2017-06-01 06:54:05,40.701377,-73.908327
5703,7,NYCT_7258,2017-06-01 06:54:02,40.698133,-73.925298
5704,7,NYCT_7260,2017-06-01 06:54:17,40.751937,-73.832296
5705,7,NYCT_7261,2017-06-01 06:54:16,40.755644000000004,-73.833138
5706,7,NYCT_7262,2017-06-01 06:53:57,40.737846999999995,-73.851475
5707,7,NYCT_7263,2017-06-01 06:54:18,40.656945,-73.889291
5708,7,NYCT_7267,2017-06-01 06:54:02,40.702515000000005,-73.85458299999999
5709,7,NYCT_7270,2017-06-01 06:54:08,40.721444,-73.90306600000001
5710,7,NYCT_7273,2017-06-01 06:54:07,40.677896000000004,-73.90333299999999
5711,7,NYCT_7274,2017-06-01 06:54:00,40.701054,-73.904728
5712,7,NYCT_7275,2017-06-01 06:53:57,40.754298999999996,-73.832996
5713,7,NYCT_7276,2017-06-01 06:33:27,40.69963,-73.910533
5714,7,NYCT_7277,2017-06-01 06:53:53,40.691619,-73.987337
5715,7,NYCT_7278,2017-06-01 06:44:17,40.704631,-73.896019
5716,7,NYCT_7279,2017-06-01 06:54:13,40.757219,-73.829777
5717,7,NYCT_7282,2017-06-01 06:54:11,40.66093,-73.879506
5718,7,NYCT_7283,2017-06-01 06:53:56,40.730321,-73.887006
5719,7,NYCT_7285,2017-06-01 06:54:13,40.700986,-73.907174
5720,7,NYCT_7286,2017-06-01 06:54:04,40.757328,-73.829546
5721,7,NYCT_7287,2017-06-01 06:54:13,40.702431,-73.817059
5722,7,NYCT_7288,2017-06-01 06:54:15,40.696566,-73.91512
5723,7,NYCT_7289,2017-06-01 06:54:09,40.681931,-73.948752
5724,7,NYCT_7291,2017-06-01 06:54:11,40.712863,-73.87794699999999
5725,7,NYCT_7292,2017-06-01 06:23:49,40.688094,-73.91289300000001
5726,7,NYCT_7294,2017-06-01 06:54:01,40.711396,-73.85685
5727,7,NYCT_7296,2017-06-01 06:54:10,40.671668,-73.916937
5728,7,NYCT_7298,2017-06-01 06:54:00,40.685763,-73.915175
5729,7,NYCT_7299,2017-06-01 06:53:53,40.687351,-73.977024
5730,7,NYCT_7300,2017-06-01 06:54:22,40.725765,-73.895616
5731,7,NYCT_7302,2017-06-01 06:54:22,40.650375,-73.92364
5732,7,NYCT_7305,2017-06-01 06:54:13,40.652174,-73.930428
5733,7,NYCT_7305,2017-06-01 06:54:13,40.652174,-73.930428
5734,7,NYCT_7306,2017-06-01 06:54:22,40.680912,-73.92865
5735,7,NYCT_7308,2017-06-01 06:44:03,40.678895000000004,-73.92945300000001
5736,7,NYCT_7309,2017-06-01 06:54:10,40.669344,-73.93106800000001
5737,7,NYCT_7311,2017-06-01 06:54:05,40.608938,-73.921315
5738,7,NYCT_7313,2017-06-01 06:53:53,40.674078,-73.93061999999999
5739,7,NYCT_7318,2017-06-01 06:54:12,40.692966,-73.931054
5740,7,NYCT_7320,2017-06-01 06:54:17,40.655909,-73.930829
5741,7,NYCT_7324,2017-06-01 06:53:56,40.691914000000004,-73.930846
5742,7,NYCT_7327,2017-06-01 06:54:23,40.642022,-73.929342
5743,7,NYCT_7327,2017-06-01 06:54:23,40.642022,-73.929342
5744,7,NYCT_7330,2017-06-01 06:54:02,40.608472,-73.921211
5745,7,NYCT_7333,2017-06-01 06:53:56,40.623712,-73.927386
5746,7,NYCT_7337,2017-06-01 06:54:16,40.66987,-73.931021
5747,7,NYCT_7338,2017-06-01 06:54:23,40.67925,-73.929084
5748,7,NYCT_7339,2017-06-01 06:53:53,40.626251,-73.927663
5749,7,NYCT_7341,2017-06-01 06:54:05,40.639967,-73.929125
5750,7,NYCT_7342,2017-06-01 06:53:55,40.666216999999996,-73.931363
5751,7,NYCT_7343,2017-06-01 06:54:01,40.693518,-73.931167
5752,7,NYCT_7349,2017-06-01 06:54:11,40.629670000000004,-73.928027
5753,7,NYCT_7352,2017-06-01 06:54:21,40.6231,-73.946177
5754,7,NYCT_7353,2017-06-01 06:52:34,40.709481,-73.95980899999999
5755,7,NYCT_7354,2017-06-01 06:53:58,40.650867,-73.958834
5756,7,NYCT_7355,2017-06-01 06:54:16,40.685832,-73.978748
5757,7,NYCT_7356,2017-06-01 06:53:54,40.694736999999996,-73.990655
5758,7,NYCT_7358,2017-06-01 06:54:18,40.619244,-73.92214
5759,7,NYCT_7359,2017-06-01 06:53:57,40.619402,-73.919598
5760,7,NYCT_7361,2017-06-01 06:54:07,40.680231,-73.94675
5761,7,NYCT_7362,2017-06-01 06:54:00,40.596667,-73.95089200000001
5762,7,NYCT_7363,2017-06-01 06:54:13,40.682919,-73.97663299999999
5763,7,NYCT_7364,2017-06-01 06:53:58,40.578157,-73.940752
5764,7,NYCT_7364,2017-06-01 06:53:58,40.578157,-73.940752
5765,7,NYCT_7365,2017-06-01 06:54:15,40.600590000000004,-73.941921
5766,7,NYCT_7371,2017-06-01 06:54:04,40.702529999999996,-73.799617
5767,7,NYCT_7372,2017-06-01 06:54:22,40.75586,-73.841554
5768,7,NYCT_7375,2017-06-01 06:54:06,40.728258000000004,-73.792839
5769,7,NYCT_7376,2017-06-01 06:43:57,40.764124,-73.82766
5770,7,NYCT_7378,2017-06-01 06:54:02,40.765712,-73.827783
5771,7,NYCT_7379,2017-06-01 06:54:07,40.768149,-73.815492
5772,7,NYCT_7381,2017-06-01 06:54:14,40.762765,-73.797143
5773,7,NYCT_7382,2017-06-01 06:54:12,40.752524,-73.85969
5774,7,NYCT_7383,2017-06-01 06:53:57,40.760113,-73.82794
5775,7,NYCT_7385,2017-06-01 06:53:52,40.701236,-73.808916
5776,7,NYCT_7386,2017-06-01 06:54:03,40.771378999999996,-73.73489000000001
5777,7,NYCT_7389,2017-06-01 06:54:12,40.74722,-73.887854
5778,7,NYCT_7391,2017-06-01 06:53:52,40.714793,-73.81630200000001
5779,7,NYCT_7392,2017-06-01 06:53:51,40.747667,-73.826077
5780,7,NYCT_7394,2017-06-01 06:54:03,40.762501,-73.80405999999999
5781,7,NYCT_7396,2017-06-01 06:54:01,40.703046,-73.797075
5782,7,NYCT_7397,2017-06-01 06:54:10,40.701211,-73.805083
5783,7,NYCT_7398,2017-06-01 06:54:01,40.749347,-73.990708
5784,7,NYCT_7399,2017-06-01 06:53:55,40.7542,-73.813231
5785,7,NYCT_7401,2017-06-01 06:54:06,40.709893,-73.81985
5786,7,NYCT_7402,2017-06-01 06:54:09,40.719929,-73.76213100000001
5787,7,NYCT_7404,2017-06-01 06:53:53,40.792975,-73.797839
5788,7,NYCT_7405,2017-06-01 06:54:21,40.760753,-73.828194
5789,7,NYCT_7406,2017-06-01 06:54:04,40.74414,-73.925712
5790,7,NYCT_7408,2017-06-01 06:54:13,40.768491999999995,-73.872793
5791,7,NYCT_7408,2017-06-01 06:54:13,40.768491999999995,-73.872793
5792,7,NYCT_7410,2017-06-01 06:54:05,40.779301000000004,-73.82343399999999
5793,7,NYCT_7413,2017-06-01 06:54:09,40.722873,-73.81971999999999
5794,7,NYCT_7414,2017-06-01 06:53:58,40.768357,-73.77680600000001
5795,7,NYCT_7415,2017-06-01 06:54:02,40.74941,-73.990858
5796,7,NYCT_7417,2017-06-01 06:54:15,40.757779,-73.783627
5797,7,NYCT_7418,2017-06-01 06:54:22,40.760174,-73.827698
5798,7,NYCT_7419,2017-06-01 06:54:21,40.75822,-73.82306700000001
5799,7,NYCT_742,2017-06-01 06:54:06,40.660771000000004,-73.979765
5800,7,NYCT_7420,2017-06-01 06:54:19,40.772216,-73.794775
5801,7,NYCT_7421,2017-06-01 06:54:19,40.705603,-73.793769
5802,7,NYCT_7423,2017-06-01 06:54:06,40.765605,-73.82780799999999
5803,7,NYCT_7424,2017-06-01 06:53:55,40.759834000000005,-73.829063
5804,7,NYCT_7425,2017-06-01 06:53:55,40.781663,-73.77598499999999
5805,7,NYCT_7426,2017-06-01 06:44:03,40.759703,-73.829588
5806,7,NYCT_7427,2017-06-01 06:44:15,40.755433000000004,-73.842925
5807,7,NYCT_7430,2017-06-01 06:53:53,40.764879,-73.821584
5808,7,NYCT_7431,2017-06-01 06:54:19,40.700635,-73.807443
5809,7,NYCT_7432,2017-06-01 06:54:17,40.751733,-73.77973
5810,7,NYCT_7433,2017-06-01 06:44:10,40.704933000000004,-73.793247
5811,7,NYCT_7437,2017-06-01 06:53:52,40.764928000000005,-73.812264
5812,7,NYCT_752,2017-06-01 06:54:20,40.62412,-74.013746
5813,7,NYCT_755,2017-06-01 06:54:09,40.614194,-74.033008
5814,7,NYCT_756,2017-06-01 06:54:11,40.650918,-73.94726800000001
5815,7,NYCT_7562,2017-06-01 06:53:59,40.684021,-73.98158199999999
5816,7,NYCT_7563,2017-06-01 06:54:14,40.654728999999996,-73.916955
5817,7,NYCT_7567,2017-06-01 06:54:17,40.670709,-73.978394
5818,7,NYCT_7570,2017-06-01 06:54:05,40.617275,-73.96668000000001
5819,7,NYCT_7570,2017-06-01 06:54:05,40.617275,-73.96668000000001
5820,7,NYCT_7571,2017-06-01 06:54:08,40.617579,-73.991752
5821,7,NYCT_7575,2017-06-01 06:53:59,40.607381,-74.020691
5822,7,NYCT_7577,2017-06-01 06:54:13,40.634457,-74.010636
5823,7,NYCT_7579,2017-06-01 06:54:07,40.64533,-73.973398
5824,7,NYCT_7581,2017-06-01 06:54:21,40.630646,-73.977376
5825,7,NYCT_7584,2017-06-01 06:54:07,40.642108,-73.929783
5826,7,NYCT_7586,2017-06-01 06:54:14,40.655446999999995,-74.01078299999999
5827,7,NYCT_7587,2017-06-01 06:54:16,40.654061,-74.00845100000001
5828,7,NYCT_7588,2017-06-01 06:54:10,40.68314,-73.97679000000001
5829,7,NYCT_7590,2017-06-01 06:54:23,40.651708,-73.930939
5830,7,NYCT_7592,2017-06-01 06:53:52,40.641723,-74.003074
5831,7,NYCT_7594,2017-06-01 06:54:14,40.689628000000006,-73.992176
5832,7,NYCT_7595,2017-06-01 06:54:15,40.626101,-73.975199
5833,7,NYCT_7597,2017-06-01 06:53:56,40.621867,-73.936071
5834,7,NYCT_7603,2017-06-01 06:53:58,40.687687,-73.980733
5835,7,NYCT_7605,2017-06-01 06:53:53,40.640536,-73.97896300000001
5836,7,NYCT_7606,2017-06-01 06:54:02,40.826797,-73.892273
5837,7,NYCT_7609,2017-06-01 06:53:52,40.625115,-73.961986
5838,7,NYCT_7609,2017-06-01 06:53:52,40.625115,-73.961986
5839,7,NYCT_7610,2017-06-01 06:13:45,40.608785,-74.023684
5840,7,NYCT_7611,2017-06-01 06:54:13,40.650459999999995,-73.97204
5841,7,NYCT_7612,2017-06-01 06:54:20,40.810957,-73.927146
5842,7,NYCT_7620,2017-06-01 06:54:06,40.627984999999995,-74.013187
5843,7,NYCT_7622,2017-06-01 06:54:13,40.615675,-74.034242
5844,7,NYCT_7623,2017-06-01 06:54:04,40.630637,-73.97739399999999
5845,7,NYCT_7630,2017-06-01 06:54:20,40.812867,-73.907302
5846,7,NYCT_7633,2017-06-01 06:54:01,40.834509999999995,-73.945429
5847,7,NYCT_7643,2017-06-01 06:53:53,40.814655,-73.885471
5848,7,NYCT_7646,2017-06-01 06:54:20,40.832921,-73.897634
5849,7,NYCT_7647,2017-06-01 06:53:54,40.849466,-73.935237
5850,7,NYCT_7653,2017-06-01 06:54:19,40.830816,-73.910713
5851,7,NYCT_7658,2017-06-01 06:54:03,40.879115999999996,-73.847498
5852,7,NYCT_7662,2017-06-01 06:54:14,40.825201,-73.859217
5853,7,NYCT_7664,2017-06-01 06:53:56,40.862921,-73.84343100000001
5854,7,NYCT_7665,2017-06-01 06:54:21,40.841256,-73.841689
5855,7,NYCT_7667,2017-06-01 06:54:15,40.82096,-73.921132
5856,7,NYCT_7668,2017-06-01 06:54:16,40.842314,-73.893998
5857,7,NYCT_7670,2017-06-01 06:54:10,40.810849,-73.91493299999999
5858,7,NYCT_7671,2017-06-01 06:54:15,40.824315999999996,-73.858822
5859,7,NYCT_7674,2017-06-01 06:53:58,40.830052,-73.886422
5860,7,NYCT_7676,2017-06-01 06:54:16,40.85385,-73.907303
5861,7,NYCT_7677,2017-06-01 06:53:58,40.849753,-73.906165
5862,7,NYCT_7679,2017-06-01 06:54:07,40.868137,-73.89689
5863,7,NYCT_7681,2017-06-01 06:54:04,40.84393,-73.923661
5864,7,NYCT_7686,2017-06-01 06:54:17,40.836104,-73.92236
5865,7,NYCT_7687,2017-06-01 06:54:17,40.828109000000005,-73.93375400000001
5866,7,NYCT_7692,2017-06-01 06:54:18,40.810047999999995,-73.925141
5867,7,NYCT_7694,2017-06-01 06:54:07,40.824264,-73.908622
5868,7,NYCT_7696,2017-06-01 06:53:58,40.821958,-73.866929
5869,7,NYCT_7697,2017-06-01 06:53:50,40.815121000000005,-73.859566
5870,7,NYCT_7698,2017-06-01 06:53:59,40.826534,-73.888287
5871,7,NYCT_7699,2017-06-01 06:54:16,40.84882,-73.936645
5872,7,NYCT_7700,2017-06-01 06:53:51,40.848409000000004,-73.936009
5873,7,NYCT_7701,2017-06-01 06:43:57,40.843404,-73.845213
5874,7,NYCT_7702,2017-06-01 06:54:05,40.839809,-73.873924
5875,7,NYCT_7708,2017-06-01 06:54:12,40.898564,-73.86737600000001
5876,7,NYCT_7709,2017-06-01 06:54:07,40.83376,-73.82579399999999
5877,7,NYCT_7710,2017-06-01 06:54:00,40.883243,-73.856228
5878,7,NYCT_7711,2017-06-01 06:53:58,40.833438,-73.896338
5879,7,NYCT_7712,2017-06-01 06:53:52,40.825245,-73.867713
5880,7,NYCT_7713,2017-06-01 06:53:53,40.840319,-73.843305
5881,7,NYCT_7714,2017-06-01 06:54:05,40.830808000000005,-73.94117299999999
5882,7,NYCT_7715,2017-06-01 06:54:18,40.824524,-73.91010899999999
5883,7,NYCT_7716,2017-06-01 06:54:02,40.851974,-73.910032
5884,7,NYCT_7718,2017-06-01 06:54:23,40.8607,-73.890628
5885,7,NYCT_7725,2017-06-01 06:54:18,40.854096000000006,-73.883534
5886,7,NYCT_7727,2017-06-01 06:54:03,40.838972,-73.91413
5887,7,NYCT_7729,2017-06-01 06:54:10,40.824443,-73.910317
5888,7,NYCT_773,2017-06-01 06:54:10,40.634409999999995,-74.00317700000001
5889,7,NYCT_773,2017-06-01 06:54:10,40.634409999999995,-74.00317700000001
5890,7,NYCT_7730,2017-06-01 06:54:04,40.848240000000004,-73.93117099999999
5891,7,NYCT_7732,2017-06-01 06:54:08,40.840921,-73.87276800000001
5892,7,NYCT_7733,2017-06-01 06:53:57,40.831056,-73.885449
5893,7,NYCT_7734,2017-06-01 06:54:23,40.823727000000005,-73.908907
5894,7,NYCT_7737,2017-06-01 06:54:00,40.820273,-73.90137299999999
5895,7,NYCT_7738,2017-06-01 06:54:08,40.827078,-73.889742
5896,7,NYCT_7739,2017-06-01 06:54:17,40.829313,-73.897375
5897,7,NYCT_774,2017-06-01 06:54:00,40.629905,-74.02333399999999
5898,7,NYCT_7740,2017-06-01 06:53:57,40.813887,-73.913175
5899,7,NYCT_7741,2017-06-01 06:33:39,40.897673,-73.86721
5900,7,NYCT_7743,2017-06-01 06:54:20,40.849363000000004,-73.853452
5901,7,NYCT_7748,2017-06-01 06:54:03,40.852115000000005,-73.89823299999999
5902,7,NYCT_7749,2017-06-01 06:54:06,40.89359,-73.85799499999999
5903,7,NYCT_775,2017-06-01 06:53:57,40.647196,-73.919927
5904,7,NYCT_7751,2017-06-01 06:54:00,40.882502,-73.84512
5905,7,NYCT_7752,2017-06-01 06:54:00,40.84778,-73.930251
5906,7,NYCT_7754,2017-06-01 06:54:09,40.802911,-73.90863
5907,7,NYCT_7755,2017-06-01 06:33:54,40.810162,-73.875315
5908,7,NYCT_7757,2017-06-01 06:54:15,40.80874,-73.854322
5909,7,NYCT_776,2017-06-01 06:54:13,40.619354,-73.955188
5910,7,NYCT_7761,2017-06-01 06:54:00,40.840946,-73.841477
5911,7,NYCT_7762,2017-06-01 06:54:10,40.851471999999994,-73.908666
5912,7,NYCT_7766,2017-06-01 06:54:14,40.90247,-73.868362
5913,7,NYCT_7767,2017-06-01 06:54:08,40.83464,-73.891438
5914,7,NYCT_7769,2017-06-01 06:54:15,40.849336,-73.90058
5915,7,NYCT_777,2017-06-01 06:54:09,40.660779999999995,-73.96144100000001
5916,7,NYCT_7771,2017-06-01 06:53:57,40.845054,-73.89143
5917,7,NYCT_7772,2017-06-01 06:54:08,40.841034,-73.872686
5918,7,NYCT_7773,2017-06-01 06:54:21,40.831140999999995,-73.913007
5919,7,NYCT_7776,2017-06-01 06:54:13,40.851925,-73.896953
5920,7,NYCT_7777,2017-06-01 06:54:11,40.884812,-73.842912
5921,7,NYCT_7778,2017-06-01 06:54:14,40.820509,-73.891067
5922,7,NYCT_7779,2017-06-01 06:53:55,40.849145,-73.938131
5923,7,NYCT_7781,2017-06-01 06:54:05,40.838544,-73.923188
5924,7,NYCT_7783,2017-06-01 06:54:03,40.837092,-73.888215
5925,7,NYCT_7785,2017-06-01 06:54:02,40.848267,-73.931232
5926,7,NYCT_7786,2017-06-01 06:53:57,40.846496,-73.885508
5927,7,NYCT_7787,2017-06-01 06:54:17,40.840146999999995,-73.917472
5928,7,NYCT_7789,2017-06-01 06:53:55,40.807584000000006,-73.852288
5929,7,NYCT_779,2017-06-01 06:53:59,40.68353,-73.96791999999999
5930,7,NYCT_7790,2017-06-01 06:54:15,40.825679,-73.91878100000001
5931,7,NYCT_7792,2017-06-01 06:54:12,40.804859,-73.91871
5932,7,NYCT_7793,2017-06-01 06:54:05,40.84937,-73.900722
5933,7,NYCT_7794,2017-06-01 06:54:07,40.816779,-73.809074
5934,7,NYCT_7796,2017-06-01 06:53:52,40.814802,-73.886112
5935,7,NYCT_7797,2017-06-01 06:54:18,40.817525,-73.90251500000001
5936,7,NYCT_7799,2017-06-01 06:53:54,40.8356,-73.92092099999999
5937,7,NYCT_780,2017-06-01 06:53:59,40.622935,-73.937471
5938,7,NYCT_7802,2017-06-01 06:54:17,40.828076,-73.817145
5939,7,NYCT_7803,2017-06-01 06:54:01,40.852113,-73.85278000000001
5940,7,NYCT_7804,2017-06-01 06:54:05,40.816449,-73.799603
5941,7,NYCT_7805,2017-06-01 06:54:17,40.807584000000006,-73.852288
5942,7,NYCT_7806,2017-06-01 06:53:59,40.820776,-73.891389
5943,7,NYCT_7812,2017-06-01 06:53:50,40.810173999999996,-73.87518399999999
5944,7,NYCT_7814,2017-06-01 06:53:58,40.824157,-73.908989
5945,7,NYCT_7814,2017-06-01 06:53:58,40.824157,-73.908989
5946,7,NYCT_7815,2017-06-01 06:54:10,40.823869,-73.90796800000001
5947,7,NYCT_7815,2017-06-01 06:54:10,40.823869,-73.90796800000001
5948,7,NYCT_7816,2017-06-01 06:54:06,40.846863,-73.920583
5949,7,NYCT_7817,2017-06-01 06:54:00,40.890187,-73.847305
5950,7,NYCT_7819,2017-06-01 06:54:15,40.819088,-73.901866
5951,7,NYCT_783,2017-06-01 06:54:12,40.63713,-74.030538
5952,7,NYCT_786,2017-06-01 06:54:15,40.663534999999996,-73.956884
5953,7,NYCT_8000,2017-06-01 06:53:52,40.733868,-73.863916
5954,7,NYCT_8002,2017-06-01 06:54:16,40.725234,-73.753206
5955,7,NYCT_8003,2017-06-01 06:54:17,40.760734,-73.829213
5956,7,NYCT_8004,2017-06-01 06:54:11,40.702002,-73.801707
5957,7,NYCT_8005,2017-06-01 06:53:56,40.73679,-73.742131
5958,7,NYCT_8006,2017-06-01 06:54:04,40.724108,-73.73861600000001
5959,7,NYCT_8007,2017-06-01 06:43:59,40.715321,-73.772981
5960,7,NYCT_8009,2017-06-01 06:54:18,40.736557,-73.743202
5961,7,NYCT_8012,2017-06-01 06:53:58,40.713060999999996,-73.735897
5962,7,NYCT_8013,2017-06-01 06:54:09,40.697354,-73.74328
5963,7,NYCT_8020,2017-06-01 06:53:59,40.706745,-73.804277
5964,7,NYCT_8023,2017-06-01 06:53:59,40.729244,-73.780801
5965,7,NYCT_8024,2017-06-01 06:53:59,40.712452,-73.72757
5966,7,NYCT_8028,2017-06-01 06:53:54,40.740033000000004,-73.75095400000001
5967,7,NYCT_8029,2017-06-01 06:54:18,40.753717,-73.822602
5968,7,NYCT_8030,2017-06-01 06:44:19,40.706179999999996,-73.757068
5969,7,NYCT_8031,2017-06-01 06:23:52,40.717412,-73.821568
5970,7,NYCT_8032,2017-06-01 06:54:11,40.744852,-73.754593
5971,7,NYCT_8033,2017-06-01 06:54:21,40.703714,-73.808741
5972,7,NYCT_8036,2017-06-01 06:54:22,40.728304,-73.747206
5973,7,NYCT_8038,2017-06-01 06:54:00,40.700503999999995,-73.808749
5974,7,NYCT_8038,2017-06-01 06:54:00,40.700503999999995,-73.808749
5975,7,NYCT_8039,2017-06-01 06:41:50,40.738779,-73.701566
5976,7,NYCT_8039,2017-06-01 06:41:50,40.738779,-73.701566
5977,7,NYCT_8040,2017-06-01 06:54:20,40.741615,-73.75277700000001
5978,7,NYCT_8042,2017-06-01 06:54:14,40.733174,-73.733589
5979,7,NYCT_8049,2017-06-01 06:54:11,40.729724,-73.744596
5980,7,NYCT_8055,2017-06-01 06:54:15,40.693779,-73.744411
5981,7,NYCT_8056,2017-06-01 06:54:13,40.739287,-73.847787
5982,7,NYCT_8057,2017-06-01 06:54:16,40.702883,-73.797729
5983,7,NYCT_8058,2017-06-01 06:54:03,40.714687,-73.83128599999999
5984,7,NYCT_8059,2017-06-01 06:44:13,40.704463,-73.79274000000001
5985,7,NYCT_8060,2017-06-01 06:53:56,40.701199,-73.804023
5986,7,NYCT_8061,2017-06-01 06:53:51,40.686883,-73.774556
5987,7,NYCT_8063,2017-06-01 06:53:56,40.706235,-73.792498
5988,7,NYCT_8064,2017-06-01 06:54:22,40.701405,-73.804416
5989,7,NYCT_8065,2017-06-01 06:53:54,40.696611,-73.78363900000001
5990,7,NYCT_8066,2017-06-01 06:33:41,40.697055,-73.784039
5991,7,NYCT_8072,2017-06-01 06:54:05,40.680323,-73.774436
5992,7,NYCT_8073,2017-06-01 06:54:14,40.703216999999995,-73.796347
5993,7,NYCT_8075,2017-06-01 06:53:58,40.703934999999994,-73.791041
5994,7,NYCT_8076,2017-06-01 06:33:33,40.701153999999995,-73.789772
5995,7,NYCT_8077,2017-06-01 06:53:56,40.758137,-73.828913
5996,7,NYCT_8078,2017-06-01 06:54:15,40.703613,-73.794839
5997,7,NYCT_8080,2017-06-01 06:54:19,40.674489,-73.763699
5998,7,NYCT_8083,2017-06-01 06:44:05,40.688125,-73.756566
5999,7,NYCT_8084,2017-06-01 06:54:18,40.705156,-73.782381
6000,7,NYCT_8085,2017-06-01 06:44:02,40.705156,-73.782381
6001,7,NYCT_8087,2017-06-01 06:53:56,40.679229,-73.750149
6002,7,NYCT_8088,2017-06-01 06:54:03,40.691396000000005,-73.779095
6003,7,NYCT_8089,2017-06-01 06:54:21,40.712481,-73.784514
6004,7,NYCT_8090,2017-06-01 06:54:05,40.694895,-73.781913
6005,7,NYCT_8091,2017-06-01 06:53:55,40.710238000000004,-73.794173
6006,7,NYCT_8092,2017-06-01 06:33:26,40.69793,-73.786027
6007,7,NYCT_8093,2017-06-01 06:54:20,40.761345,-73.82944
6008,7,NYCT_8093,2017-06-01 06:54:20,40.761345,-73.82944
6009,7,NYCT_8094,2017-06-01 06:54:14,40.746344,-73.814391
6010,7,NYCT_8095,2017-06-01 06:33:56,40.695751,-73.78243499999999
6011,7,NYCT_8096,2017-06-01 06:54:19,40.706245,-73.79425400000001
6012,7,NYCT_8097,2017-06-01 06:54:00,40.675013,-73.73699599999999
6013,7,NYCT_8098,2017-06-01 06:53:58,40.700753999999996,-73.806993
6014,7,NYCT_8099,2017-06-01 06:54:22,40.69171,-73.77896
6015,7,NYCT_8101,2017-06-01 06:54:18,40.647079,-73.779486
6016,7,NYCT_8103,2017-06-01 06:54:12,40.738038,-73.801906
6017,7,NYCT_8105,2017-06-01 06:54:02,40.675858000000005,-73.767263
6018,7,NYCT_8106,2017-06-01 06:54:05,40.750755,-73.748989
6019,7,NYCT_8108,2017-06-01 06:54:06,40.753002,-73.821721
6020,7,NYCT_8109,2017-06-01 06:54:10,40.673959,-73.730405
6021,7,NYCT_8111,2017-06-01 06:54:23,40.700702,-73.80879499999999
6022,7,NYCT_8113,2017-06-01 06:54:07,40.678737,-73.77189200000001
6023,7,NYCT_8114,2017-06-01 06:54:12,40.74134,-73.78603299999999
6024,7,NYCT_8115,2017-06-01 06:54:16,40.682496,-73.729445
6025,7,NYCT_8116,2017-06-01 06:54:20,40.752794,-73.741476
6026,7,NYCT_8117,2017-06-01 06:54:05,40.718181,-73.791861
6027,7,NYCT_8118,2017-06-01 06:54:11,40.7386,-73.802338
6028,7,NYCT_8119,2017-06-01 06:54:06,40.696878999999996,-73.78378599999999
6029,7,NYCT_8120,2017-06-01 06:53:57,40.528042,-74.164528
6030,7,NYCT_8121,2017-06-01 06:33:41,40.542003,-74.204831
6031,7,NYCT_8124,2017-06-01 06:54:22,40.575194,-74.122197
6032,7,NYCT_8125,2017-06-01 06:54:04,40.611247,-74.07172
6033,7,NYCT_8125,2017-06-01 06:54:04,40.611247,-74.07172
6034,7,NYCT_8126,2017-06-01 06:44:13,40.522177,-74.19109
6035,7,NYCT_8127,2017-06-01 06:54:10,40.643593,-74.073428
6036,7,NYCT_8129,2017-06-01 06:54:04,40.567464,-74.152202
6037,7,NYCT_8130,2017-06-01 06:33:31,40.595659000000005,-74.096598
6038,7,NYCT_8131,2017-06-01 06:53:56,40.577541,-74.102699
6039,7,NYCT_8132,2017-06-01 06:54:15,40.561265,-74.171098
6040,7,NYCT_8133,2017-06-01 06:54:12,40.560765,-74.170353
6041,7,NYCT_8134,2017-06-01 06:54:13,40.548272,-74.138832
6042,7,NYCT_8135,2017-06-01 06:54:06,40.561316999999995,-74.171296
6043,7,NYCT_8138,2017-06-01 06:54:02,40.541363,-74.21473399999999
6044,7,NYCT_8141,2017-06-01 06:53:59,40.535545,-74.18197099999999
